,tweet_id,text,is_sarcasm
392,791747226473299969,on top of talking bout erica garner problem chair implied her dad's death might not be police ag,False
393,791756857958203392,+ your deafening silence on standingrock will not be forgotten nodapl,False
394,791768269615169538,people in arizona just got a taste of obamacare with a increase in premiums repeal and replace,False
395,791773969980481536,in which basically proves our point,False
396,791777869277990913,fire police car light the man that gave up his billionaire lifestyle to be ridiculed slandered mistreated to save,False
397,791798593904664576,supersisters and campaign for in ga and fl brilliant and beautiful,False
398,791808635785666561,i will never ever take the african-american community for granted  magax united states maga,False
399,791809169628205056,must watch passionately makes the case for explains why she's chosen to votelove in,False
400,791828024740151296,trumptrain locomotive dashing away united states came out in force to suppo the gop nominee next potus a movement like never se,False
401,792044668573790209,breaking will return to arizona on wednesday rsvp here,False
402,792046869899649024,horrifying that moms have to work days after giving bi h st step to fix elect uwomen,False
403,792052161626550273,breaking news the fbi is re-opening their investigation into secret server,False
404,792061225953742848,perhaps finally justice will be done  publicly responds to news that the fbi is reopening,False
405,792067272818974720,it is apparent that is unfit to be president the should tell the american people what they have we deserve to know,False
406,792071102944145409,this development raises serious s about what records may not have been turned over why whether they show inte,False
407,792071109961285632,your silence is terrifying and nodapl,False
408,792073315854626816,i speak the best hindi ,True
409,792090174599663616,says not so fast little feller draintheswamp fbicoverup pondscumobama wikileaks,False
410,792128577579913216,with fbi re-opening criminal investigation democrats on the ballot must now be asked whether or not they still suppo,False
411,792130832408408064,someone please help me locate this woman as mr trump has a gift for her,True
412,792415607274741760,i m asking america to join me in dreaming big and bold things for our future  draintheswamp,False
413,792421894033072132,hey not to blame hidden emails smashed devices folks plead th is what put us here truth,False
414,792451444460785664,flashback seems to have changed her story about the use of a private email server,False
415,792457252259008512,the suppo for is incredible  our movement is making history maga trumptrain,False
416,792497162114457600,wow watch make the case for,False
417,792499283362664448,joining the arizona trumptrain soon just sent us this video from trump tower nyc,False
418,792557975328227328,yes you ve never heard of me because while you were harassing women at beauty pageants i was fi,False
419,792558096862371843,you're an authoritarian life-long liberal who disrespects life libe y equality we can't trust you on justices,False
420,792572604905295876,i m tired of the excuses from our politicians i m tired of being told what can t be done ,False
421,792795095862870017,pledges to end conversion therapy lgbt kids don't need to be cured of anything,False
422,792802828230074368,so i should stop re tweeting about charity too bullying love i should just shut my female mouth shouldn't i jus,True
423,792824799596687360,not even a rainy day can take away the excitement of voting for as the first female president,False
424,792838112447606785,florida poll leads to,False
425,792847248371712000,happy th ivanka pa y popper bi hday cake cocktail glass balloon hea with ribbon clapping hands clapping hands rose from your twitter family followers winking face,False
426,792857931519660032,lgbtq+ lives are at stake in this election the trump pence ticket suppo s electrocuting the queerness out of kids,True
427,792881321882320900,what did mean by this,False
428,792886007465115648,has been answering am phone calls his entire life ask chris stevens if hillary answered at am,True
429,792910163934142465,i will always suppo your church and defend your right to worship always  christians folded hands,False
430,792915494575575040,hillary clinton is not the victim by the way you the american people are the victims of the corrupt system,False
431,792932752664526848,turnout on so-called conversion therapy lgbt kids don't need to be cured of anything they need,False
432,792999065931821056,while you call latinos rapists and murders here's a latino repairing your star,False
433,793053231958065152,here are a series of pictures taken of the cowards who attacked starprotector so we can find,False
434,793060332570808320,hey happy halloween here's a thought why don't you dress up as an orange-haired pussy cat and grab yourself meow jack-o-lantern jack-o-lantern,True
435,793108360040067072,latinos storming precinct sw miami to vote for our one and only president trump,False
436,793125075314700290,exclusive writes about plans for a billion hbcu investment tuition free public universities,False
437,793144199956881408,my friend revokes his endorsement of,False
438,793172832700157952,son of the late ronald reagan is finally coming around and he says he s going to suppo,False
439,793182974162395136,interesting how protesters inside events have all-but-evaporated since the project veritas repo,False
440,793193035312074757,the day i've been waiting cast my early vote in fl days collision ready to draintheswamp new moon,False
441,793197516493885441,veteran dem pollster pat caddell on hrc  dam is about break  landslide for h t,False
442,793211979854938112,i want to turn decades of failure into generations of lasting success warren michigan,False
443,793234407767277568,thank you for writing our th grade volunteer antonio a note excusing him from class to attend to,False
444,793256879476576256,the movement in warren michigan this afternoon yuge overflow crowd welcomes upon arrival,False
445,793266393420554240,hillary clinton is not the victim you the american people are the victims of this corrupt system ,False
446,793287638392373249,hillary now railing on about trump insulting isis i mean honestly can it be any clearer si,False
447,793288508291047424,we are asking for the vote of every american who believes truth and justice not money and power should rule the,False
448,793317886660112384,lets go michigan get out in yuge s votetrumppence,False
449,793404488656625664,when investigating donald trump goes horribly wrong face with tears of joy tuesdaymotivation youre so bad face with tears of joy you were de,False
450,793410513543856128,latinos storming precinct sw miami to vote for our one and only president trump,False
451,793414257882824704, to + in days {abc news wapo poll } crooked is not fit to be our next potus,False
452,793423275967778816,yuge pt shift toward trump in just days,False
453,793423437901553664,alabama arizona illinois and minnesota join is repealing obamacare,False
454,793450901092438017,if you like the past years vote,False
455,793451898716229632,let's see million jobs added dow up abt bin laden dead climate change action aca sounds good to me,False
456,793472940880699392,wants to make america great while crooked hill want to make america wait watch like and re-twe,True
457,793476076471279616,ready to take the stage to talk about real healthcare solutions pa,False
458,793485506789060608,on i hope he will be very much involved in my administration,False
459,793487179917824000,very interesting not following on twitter anymore wonder why that is hmm thinking face thinking face fbimwithher podestaemails,True
460,793492274906824704,very sma for to now almost solely focus on what he will do for america turning the page from clinton corruption,False
461,793494476052365312,i voted for today here in israel today via absenteeballot maga trumptrain trumppence,False
462,793494815602274304,the kk has enthusiastically endorsed the kk the klu klux klan let's all vote this dick into,False
463,793499159701647361,the democrats are abandoning the rapidly sinking crooked hillary ship goofy elizabeth warren has unfollowed,False
464,793522010206810112,campaigning in florida today with alicia machado,False
465,793547313176276992,hillary could learn from her own advice super predators taco bowls bimbos deplorables baseme,False
466,793571433918173188,rnc should sue over the brazile leaked questions viewers who watched should sue as they were duped,False
467,793571632900087808,don't make me regret it hoe,False
468,793575377977376768,previously unknown hacking attempts against unsecure server leaves no doubt she put highly sensitive natl sec info at risk,False
469,793579626698342400,aye mobile phone with arrow text roar to to score free admission tickets to see me this saturday in philly i'll be the one singing microphone lovetrumpshate red hea,False
470,793586726581272576,gov and outline their plan to repeal and replace obamacare,False
471,793589607304757248,join live in wisconsin with gov coach bobby knight live,False
472,793590123048890368,got a text message from noting that trump is ahead in a big poll and asking me to chip in ask soros for,True
473,793602922282090497,davidforrest painting a,False
474,793638976099848192,of florida early voting republicans have voted for,False
475,793642065884217344,i m not running to be president of the world i m running to be president of the united states ,False
476,793667082818813952,of gop in fl is crossing over for and i want to hug the man holding this sign god bless americ,False
477,793709630497054720,father of soldier killed in benghazi endorses responsible for the death of my son,False
478,793828448254955520,the son of says the tax code stifles small business in america during appearance in detroit,False
479,793838832584003585,vincefoster the suicide note was planted white heavy check mark whitewater cc &lt boo ghost,False
480,793841688326262785,cyrus for clinton since the beginning red hea blue hea red hea blue hea red hea blue hea make ur plans now to vote on nov,False
481,793846631909167104,it was an honor introducing in las vegas election day is tuesday are you ready,False
482,793847723233579008,attacked trump voters again everyone knows she loathes half the country but don't take my wor,False
483,793853940643135488,at what point will every single voter in the united stares finally agree is the most corrupt candi,False
484,793868791075704833,so that's what they think of us black community leaders in nc respond to top donor saying blacks,False
485,793873705919254529,two choices two americas to borrow ronald reagan's line it's a time for choosing watch lat,False
486,793880330981617664,when wins she'll have beaten trump the rnc the media putin russia assange wikileaks sexism that's badass imwithher,False
487,793880599270334466,thank you mesa az while continues to climb in the polls americans are working hard to win back,False
488,793883329447591937,why is my son in prison for mishandling classified information while who's done much worse is ru,False
489,793885033723494400,someone explain why emails are still a headline when the kk just endorsed trump a judge just set a date for his rape trial,True
490,793888607945658368,nevada poll leads to,False
491,793898384298012672,republican friends even these guys are voting for,True
492,793902707295649793,good point is the candidate who might end global warming by bringing us nuclear winter don't be,True
493,793907927899701249,current issue of newsweek explains illegally deleted troves of subpoenaed emails double standard,True
494,793922130224160768,ed klein w inside info of fbi s investigation of email server in new book  joins me on radio now,False
495,793934837736321024,i gave up my per week job as office mgr to help fight for the presidency i donated many times all i want is an,False
496,793942821103235072,do you mind helping me out a little,True
497,793975550901526528,thank you pensacola florida will draintheswamp with you and make america great aga,False
498,695429511228182528,i don't believe in free college ,True
499,697979167976112128,about percent of campaign money has come from large donors demdebate,False
500,705451341477498880,michiganders lost their jobs due to nafta i opposed that bad deal did not,True
501,707753267082764288,i am you know adamantly against illegal immigration ,True
502,718961605837344768,exclusive story young soldier tells how stepped in to help at critical time,False
503,762374379514765314,i'm dead serious i reviewed a number of videos and i think has early onset parkinson's disease it appears she takes l-dopa,True
504,772796535977443328,bernie sanders attorney who was suing dnc over stealing election found dead on bathroom floor #,False
505,775093724363784192,clarification from dem operatives pneumonia expect emergency dnc meeting to consider replacement hillaryshealth,False
506,780155023955267593,any democrat that votes for her is a mindless idiot her words not mine black voters should be incensed give,True
507,784916104569380870,americans are dead after being abandoned by and locker room talk offends you more,True
508,786176282706845697,hillary clinton secretly received debate question in advance from cnn,False
509,786623104608899072,crowd beats protestor notice how they're using signs to block view of cameras,False
510,787474762998034432,what do we have here looks like uncovered footage of denouncing david duke in he's a bigot,True
511,788154460635889664,hey have you seen my bombshell on dnc inciting violence at rallies,True
512,788537028233273344,so my great grandmother who passed away in just got registered to vote in california hmm wonder who did that,True
513,788896539699806208,campaign manager robbymook excuses voterfraud attacks me he's literally a professional excuse,False
514,788925490727878657,proof that the democrats are coordinating voterfraud debatenight,False
515,789265180890763264,new wikileaks a king's m for access to |,False
516,789567429554954240,anything happens to me there's a deadman's switch on pa ii which will be released monday and implicated,True
517,790588336977154048,it s hard not to see this as anything other than a down payment to influence fbi s criminal investigation into,False
518,790591792911646720,breaking rigging the election video ii creamer confirms involvement veritas,False
519,790702418660986881,google is censoring search results to vote for try it for yourself riggedsystem,False
520,790703068052541443,dem voter fraud caught red-handed maga trumppence trumptrain trump,False
521,791364506425315328,i know where hillary clintons deleted emails are and how to get them legally,True
522,792117296781066240,a very prophetic tweet by about anthony weiner over year ago retweet lockherup donate now,True
523,792179263688630272,sickening hillary suppo ers attack homeless woman guarding hollywood star it's time to take,False
524,792402861183213568,state depa ment leaked information to about her investigation podestaemails lockherup,False
525,792766614827470848,rumors stirring in the nypd that huma's emails point to a pedophila ring and is at the center,False
526,793225398267981824,did you know that million twitter followers of are fake,False
527,793271906551996416,silly its your campaign manager that has ties to russian banks go sober up you are embarrassin,True
528,793526164061052928,new here's the po rait that bought for and paid for with money earmarked for charity s,False
529,793526832138027008,breaking just unfollowed and deleted all tweets about her,False
530,793814959805177856,breaking major donor inside dem fundraiser blacks are seriously f ed in the head,False
531,793828616786239488,another great reason to vote for trump ginzburg will resign maga trumppence trumptrain,False
532,794258979878797317,hidden cam foreign national campaign worker calls himself expe @ making illegal donations to t,True
533,794299841165672448,podestaemails wikileaks breaking huge email id# was pre-selected as nom by,False
534,794360826740228099,most glaring email to show was lying about being anti-tpp podestaemails,False
535,794370713620713472,tomorrow hidden cameras will finally get to the subject of emails,False
536,794597352673837058,hey satanist rituals like spiritcooking really is this why you wanted to remove god from dem platform,True
537,794614652160397313,seen lots of people saying they will change their vote over spiritcooking scandal,False
538,794634752410075136,alex jones proven right about satanism connections learn more,False
539,794676352163205120,sent chelsea info now deemed classified,False
540,794696943746355200,breaking jay z punches underage girl in the face for taking his picture backstage at rally,False
541,794735739598761984,breaking is leading in polls in impo ant battleground states qatar iraq iran saudi arabia rememberwhentrump was never,True
542,794933474738192384,did you coordinate with before running this voterfraud hit piece,False
543,794943007095193600,more classified emails were discovered to have been deleted from private server,False
544,794947029214445568,voters of pa your lyft or uber to the polls is on us this electionday seriously just use promo code votepa in e,False
545,794950980693528577,podestaemails did you ever have doubts whether was pro and blocking other candidates,True
546,795010037420736512,this is the a of biljana djurdjevic a favorite of tony podesta brother of campaign manager,False
547,795099924551659520,and met with now fired times paid by dnc to induce violence at events wan,False
548,795109450717593601,is a criminal retweet yes favorite no,False
549,795302764511432704,directed her maid to print out classified materials some of them about libya and iran,True
550,795303063397355520,[watch] president obama commit treason in why is this man not in prison,True
551,795305301318791169,maybe she doesn't do windows directed her maid to print out classified materials via,True
552,795318970685526016,confirmed and her campaign met with super pac which is against the law jeez,False
553,795337232425058305,aide cheryl mills didn't want her to run because of private server podestaemails,False
554,795355352720179200,revelations that asked her maid to print out classified material at her home gives the word reckless a whole new meaning,True
555,795371058652213253,fbi's last minute week investigation of is either most efficient thing us gov has ever done or total bs comey,True
556,795372877897940992,hillary finally has a record to run on she wasn't indicted epicfail mideastchaos fraud vote,True
557,795430833133715456,is being protected by a rigged system,True
558,795432139391193088,if is elected the criminal investigations will be endless,False
559,795455217894649856,we all knew was working for dnc and campaign now we have proof right dncleak,False
560,795455866673709056,dncleak wow dnc discussing their faked groping charges against dnc is scum,False
561,795457050486652928,dnc planned the false sexual harassment charges against dncleak,False
562,795470114359427072,dncleak wow dnc discussing their faked groping charges against dnc is scum,True
563,795536327001317376,dncleak ties podesta to child kidnapping  then rare dos attacks shut wikileaks down probably twitter too,False
564,795652175091351552,on very first day of campaign we caught campaign directors breaking the law foreigndonations tcot,False
565,795659827477381120,watch this lawyer tell staffers to break the law btw ms guypana disappeared when vid was released,False
566,795671363214340096,chaffetz if is clean why does her staff keep pleading the fifth election,True
567,795699667287818240,or the tl dr version i've called charities looking for proof gives millions to charity her,True
568,795716804584886272,bernie is right the diversity of women-hating gay killing minority oppressing middle eastern dictatorships that,False
569,795728469833420800,camp freaked out over repo hrc herself met w super pac priorities usa during primary against,False
570,795737691535052800,the concept of global warming was created by and for the chinese in order to make u s manufacturing non-competiti,False
571,795746081053274112,wikileaks bill clinton says white working class hopeless  this includes many of my friends vote,False
572,795753056986132481,police car light ale  ohio democratic pa y caught breaking election laws on video,False
573,795763199454965760,breaking fed more questions to camp ahead of march town hall podestaemails,False
574,795789763651469312,more emails show illegal coordination between and super pac podestaemails,False
575,795820723440848896,breaking staggers into car tonight unfit to lead imvotingbecause we need trump retweet donate,False
576,795823094795554816,breaking hillary clinton stumbles to her car after landing in philadelphia electionday election,False
577,795830821659770880,mayor giuliani the [clinton] maid who had access to top-secret material it's a crime hannity foxnews,True
578,795869504119054336,satan worshiper wears a nazi armband to introduce in no h carolina,False
579,795886950897033216,midnight rally in michigan at m views growing watch,False
580,795982963909357568,breaking  endorses for president,True
581,795987896176099329,a letter signed by over countries plead for america not to vote hillary as they want peace not war electionday voted myvote,False
582,795994008787054593,update ward divisions  illegal lit being distributed inside polling place voterfraud,False
583,795997490025811968,for justin bieber like for donald trump electionday,False
584,796002642174545922,it's electionday who gets your vote vote retweet visit podestaemails are up,False
585,796002911553585153,hillary clinton and alleged pedophile james alefantis owner of comet ping pong pizza connection confirmed heavy check mark,False
586,796002997478326273,she's caught paying people to riot at trump rallies her whole inner circle does satanic spiritcooking and last n,False
587,796009375324405760,welcome to hillary's america where women are attacked for wearing a trump jersey she paid for them to do it too,True
588,796010320569450496,breaking historic moment when fbi suspect casts vote for an fbi suspect electionday,True
589,796010679895543808,police car light ale everyone make sure your vote is placed accurately amazing how all these repo s favor hillary,False
590,796012704624443392,has thousands of contributions at a piece billionaires fund her opponent i know which side i,False
591,796012972443320321,police car light breaking bernie sanders endorses trump electionday voted,True
592,796013755146665985,a window into her soul watch for shocking details on how got off a child rapist,False
593,796028811708088320,breaking historic moment when fbi suspect casts vote for an fbi suspect electionday,True
594,796028931577171968,repo man attacks female trump suppo er at florida polling station electionday,False
595,796029309211340800,donald trump checks to make sure melania voted for him electionday,False
596,796030017444737024,she breaking laws,False
597,796040147234148353,warning pa machine malfunctions  if you vote straight rep it votes all dem why is it never the other way aro,False
598,796040335432486912,do you want more years of the government taking money from your paycheck to give it to illegals who sneak across,False
599,796040875335790592,trump forced to keep his eye on his wife while voting electionday,False
600,796041126960578560,reds electionday giveaway vote for a prize then this poll and follow us to be entered to win the prize getting the most votes,False
601,796041580566159362,more evidence of pa votes being switched to hillary you dont see it happening the other way around myvote,False
602,796042119374835716,repo voter intimidation in philly trump observers kicked out  electionday,False
603,796043600371085312,breaking ice agents have repo edly arrested over illegals trying to vote in cali get this rising electionday,False
604,796045204763516928,police car light breaking wow at the last minute chris matthews endorses trump electionday,False
605,796046574359035905,unfo unately melania copied her ballot from michelle so donald just voted for hillary electionday,True
606,796047173012127744,when a presidential candidate can't even trust his own wife to vote for him neve rump electionday,True
607,796050401392988162,video machine refuses to allow vote for trump in pennsylvania  electionday,False
608,796051049597390849,that moment when you're pretty sure not even your wife would want to vote for you electionday,True
609,796053302693822465,police car light breaking machine refuses to allow vote for trump in pennsylvania the hell out of it voterfraud voted,False
610,796053539973922818,my name is brittany and i just witnessed voter fraud at pa polling place [video] myvote electionday,False
611,796053544025686016,the media wants to intimidate you into voting hillary but nobody will know who you push that button for break the cycle maga electionday,False
612,796053966547283968,an illegal under arrest by ice agents for attempting to vote in dade county fl be vigilant electionday,False
613,796057094738890752,if donald trump wins i'll paypal everyone that retweeted this electionday,True
614,796057900783431681,police car light breaking police car light machine refuses to allow vote for trump in pennsylvania voterfraud electionday,False
615,796059442127273984,repo s of votes flipping from trump to clinton continue to pour in electionday,False
616,796060051874136068, voting machines in ohio county switch republican to democrat votes myvote electionday electionnight,False
617,796063490301566976,trump voter turn-out is way up polls proven to be rigged it's happening electionday,False
618,796063894934605824,police car light breaking repo s of voterfraud in philly instructional ballot being handed out inside polling stations double exclamation mark,True
619,796064050954326016,breaking voters in pa repo ballots defaulting to clinton  electionday,False
620,796072253985267713,to lighten up your electionday i m giving away some phones random followers who this in hrs will win a go,False
621,796072663072538624,reminder hillary passes out and gets chucked into a van like a side of beef hillaryshealth electionday voted,False
622,796079395106652160,nevada judge did not have time for trump's lawsuit complaining that too many brown people voted electionday,False
623,796082430969073665,breaking video pennsylvania voters repo voting machines flipping votes from trump to clinton electionday,False
624,796085557466136577,my name is brittany foreman and today i witnessed voterfraud spread it deplorables don't let them steal ou,False
625,796092478499721218,police car light voter fraud police car light votes flipped from trump to clinton in pennsylvania electionday voted vote,False
626,796093502023143424,if you're in florida no h carolina or pennsylvania rides to from the polls today are free via and g,False
627,796096518528892929,voter fraud caught on tape in philadelphia  electionday,False
628,796096570030780416,police car light voterfraud philly democrat judge of elections inside voting booth with voter double exclamation mark electionday ivoted via,False
629,796097946857209856,if donald trump wins this election i will literally give people who retweet this tweet electionday,True
630,796099607189131264,police car light wow another proof of voterfraud machine refuses to allow vote for trump b c media will never repo this,False
631,796107064317804544,hillary is on her way to an airpo to watch the election results parked on a runway with flight plans to qatar electionday,True
632,796116172764811265,police car light urgent trump voters do not listen to exit poll data the media is lying suppress trump vote go to vote no matte,False
633,265896172726661120,i am continually amazed and terribly inspired by you if such an idiot can make a ton of money here's hope for me yet,True
634,266042962650226688,hey you mad bro,True
635,365694278845997057,dude that's freaking cool as heck wind turbine blades will slice million birds and bats to death in yrs,True
636,377947866641485824,i would like to extend my best wishes to all even the haters and losers on this special date september th,True
637,440331541580099584,why the fuck do i even follow you because you're addicted to genius asshole,True
638,440688053129318400,if was president middle class would make more i honestly think he could keep jobs in america so true-easy,True
639,516382428395745280,do you pay an angry year old boy to handle your twitter account,True
640,630010650488541184,not sure why blasts for objectifying woman treating women as objects really megyn,True
641,634155794724814848,i mean if you're so good at negotiating how come you couldn't get,True
642,634892204759056384,if only keeps of his promises that will still be times more than the has in years,True
643,651489489811046401,which clown would you rather see as president retweet for bozo the clown favorite for donald trump,True
644,667407931768512512,hey i'm an american muslim and i already carry a special id badge where's yours semperfi usmc,True
645,671881255655489536,i don't hear much from these days has she been arrested if not why not ccot tcot pjnet p,True
646,674008204838199297,finally trashed by will still reserve him a seat on the blue origin rocket senddonaldtospace,True
647,676958069423808513,give me a small christmas gift of a million dollars,True
648,677194957443088384,in an age of pussified political correctness you have to respect the people who remain unfiltered,True
649,690330740458967041,oga trump edakun when you win plss help me depo jide in texas me he stole my gf rm me in secondary school,True
650,690562515500032000,poor jeb i could've sworn i saw him outside trump tower the other day,True
651,701146981142376449,meet me in person and tell me my brother yusor razan were deserving of the bullets scprimary ou hreewinners,True
652,703900742961270784,it is better to live one day as a lion than years as a sheep makeamericagreatagain,True
653,704756959019474948,bless your hea,True
654,708123394563284993,tell us more about how sexism is wrong gopdebate,True
655,718269634814865410,first wwe hall of famer to become president,True
656,718576790076329984,hello boys this is my formal endorsement of i'm a woman last i checked and rudy u r amazing,True
657,723227294781857792,ayo i almost forgot to tell you,True
658,724273120144678913,why are sg john hatley lt clint lorance in prison while obama frees gitmo terrorists,True
659,724408451963621377,from pue o rico with love middle finger light skin tone middle finger medium-light skin tone middle finger medium skin tone middle finger medium-dark skin tone middle finger dark skin tone,True
660,727767817253203969,let's get this pa y sta ed madame secretary trump,True
661,728317229943554049,any day is a great day for pho soup i love asians,True
662,740973713965907968,can we trust you watch hillaryforprison,True
663,740974036541313024,just like all those emails requested by congress,True
664,740993607289688065,if anyone knows how to use a delete key it's you,True
665,741116436215701504,i believe the term is just rat delete,True
666,741202449139007488,wow my newborn just said mum isn't prioritising symbolic victories over material gains antithetical to leftism,True
667,746259655639318528,it's a great thing that the people of the uk have taken back their country says after brexit,True
668,747919445431967744,hillary i'll lie steal cheat or kill benghazi neverhillary imwithher maga,True
669,756324079301496832,me with some of the dangerous terrorists doesn't want to risk giving refuge to syrianrefugees,True
670,756331289037402112,i m with you not included women african americans lgbt people muslims latinos immigrants,True
671,756507277264297985,dear thank u for promising to protect me from terrorists while glossing over the fact that you'd take away my marriage,True
672,756648692283834368,sorry no one was paying attention to your announcement we are all too busy ready wikileaks dncleak,True
673,759531057859395584,wow thinks we muslim women aren't allowed to speak let's let him hear us in nov in honor of mrs khan raised fist medium-light skin tone trumpsacrifices,True
674,760162462473871362,huma abedin could be chief of staff dems did you know about this backhand index pointing down crookedhillary crookedstaff,True
675,760991811317932032,if trump builds the pipeline buffet will lose billion now you know why he's with her,True
676,762820080409333760,how many times can we retweet this video of falling while getting on to air force one trump,True
677,763028427498807297,this is the punk who says trumps not fit to run for president j la red hea,True
678,766825906459377664,whereshillary watching this video of sho circuiting,True
679,768613669781417984,thank you for the tremendous introduction decent people can beat the establishment,True
680,770239868664442880,ever wonder why republicans want voter id obama won in every state that did not require a photo id,True
681,770423536129302528,personally looks at hits comment counts on stories was i censored your call,True
682,771897464093806592,who wants a president that could be blackmailed dr ben carson,True
683,772578181584941056,you make me look like an angel,True
684,772792238489292800,a presidency would threaten religious libe y and put our constitutional rights in danger,True
685,772820984818696192,mrs bill clinton's worst nightmare black outreach he can connect with anyone,True
686,773278843243270144,thank you for reading i'm incredibly moved to be accurate i'm ugly crying imwithher,True
687,774534287173554176,dear hi it's me one of the deplorables just wanted to let you know we won't fit in a basket ,True
688,774656602507018245,revolving hea s love all my deplorable basketbuddies for trump basketofdeplorables maga united states trumppence united states,True
689,774732447648845825,my deplorable wife and deplorable me out knocking and handing out yard signs basketofdeplorables,True
690,775855934828453888,thanksobama for showing us the lies of politicians just like you will say anything to get elected,True
691,777518198837153792,um why are we paying for hillary's campaign trump proves to be right again riggedsystem,True
692,779334733813587970,represents the political elite and so much of what has gone wrong over the past few decades,True
693,780223697860911104,some people seemed upset that i called a moron so i wanted to clarify my remarks he's also an asshole imwithher,True
694,780577527165284352,when speaks investments is a code word for crony capitalism government picking winners and losers debates,True
695,780579923295600640,has been pa of the rigged dc system for years why would we take policy advice from her debates,True
696,780737152107810816,voters are a bit like brexit voters they have enthusiasm passion trump has momentum and i t,True
697,781926108140703745,donald trump spelt backwards is pmu dlanod which makes no sense just like his thoughts,True
698,781945287925456901,problem isn't that he couldn't be heard on monday night his problem is we all heard him quite clearly,True
699,783007622588837888,hey here's my weak dad who volunteered to take your place in vietnam he died early rip dad he,True
700,784162682270285828,cannot lead people you loathe,True
701,784405076320382977,update i've now called charities looking for proof that gave millions of his own to charity,True
702,784497335124525059,anyone who is for women cannot vote for hillary,True
703,784594283009609728,were you lying or was sexual assault pa of your action every day it s a simple question you should have to answer it,True
704,784841491042570240,man you got yelled at by tic tacs this is not going well,True
705,784852897439682560,you know what [ not running to be pope,True
706,784915253268254720,who wanted to crucify gennifer flowers who called lewinsky a narcissistic loony toon answer,True
707,785294480693952512,keep them notes memo,True
708,785295100674998272,icymi we are not in a narrative fight maga,True
709,785295867863568384, its called extreme vetting debates,True
710,785299486780383232,after a decent first debate is back to form pedantic lawyerly technocratic woefully untruthful responses,True
711,786078144545562624,bomb this image keeps getting deleted from social media by admins thinking face i wonder why do you know,True
712,786301065088135168,i wanted the billboard to be squeezing two handfuls of hotdogs but this will do tix,True
713,786770125269663744,maybe it's not the illegal immigrants that are keeping you from landing a job just saying,True
714,787896994404503557,i hope you get fired cheating is the only way she'll win hey is this okay with you,True
715,788562193998614528,check out our new tool every time tweets something offensive automatically donate,True
716,788743064009388032,anyone with children knows that whining about imaginary cheating is the last refuge of the sore loser,True
717,788743764428730368,it's not rigged you're losing fair square put on your big-boy pants because this is what accountability looks like,True
718,788840733465718784,whether it's washington brussels or london we've seen emergence of an out of touch political class,True
719,788921162591973376,will do more in the first days in office than hillary has done in the last years debate,True
720,789121633378299904,last night i watched display everything i expect out of the potus donald displayed everything i expect out of a th grader,True
721,789593187287339009,these are your us inteligence agencies how's the coast guard investigation going or dea or,True
722,790032274611920896,hey i'm sta ing to put together my halloween costume,True
723,791588157347205124,unlike warmonger hillary won't sta wwii  jill stien a vote for hillary is a vote for ww,True
724,791731500765052932,are you still against the tpp seems your own campaign manager can't recall your publicposition o,True
725,792073315854626816,i speak the best hindi ,True
726,792130832408408064,someone please help me locate this woman as mr trump has a gift for her,True
727,792802828230074368,so i should stop re tweeting about charity too bullying love i should just shut my female mouth shouldn't i jus,True
728,792857931519660032,lgbtq+ lives are at stake in this election the trump pence ticket suppo s electrocuting the queerness out of kids,True
729,792886007465115648,has been answering am phone calls his entire life ask chris stevens if hillary answered at am,True
730,793060332570808320,hey happy halloween here's a thought why don't you dress up as an orange-haired pussy cat and grab yourself meow jack-o-lantern jack-o-lantern,True
731,793472940880699392,wants to make america great while crooked hill want to make america wait watch like and re-twe,True
732,793487179917824000,very interesting not following on twitter anymore wonder why that is hmm thinking face thinking face fbimwithher podestaemails,True
733,793590123048890368,got a text message from noting that trump is ahead in a big poll and asking me to chip in ask soros for,True
734,793885033723494400,someone explain why emails are still a headline when the kk just endorsed trump a judge just set a date for his rape trial,True
735,793898384298012672,republican friends even these guys are voting for,True
736,793902707295649793,good point is the candidate who might end global warming by bringing us nuclear winter don't be,True
737,793907927899701249,current issue of newsweek explains illegally deleted troves of subpoenaed emails double standard,True
738,793942821103235072,do you mind helping me out a little,True
739,695429511228182528,i don't believe in free college ,True
740,705451341477498880,michiganders lost their jobs due to nafta i opposed that bad deal did not,True
741,707753267082764288,i am you know adamantly against illegal immigration ,True
742,762374379514765314,i'm dead serious i reviewed a number of videos and i think has early onset parkinson's disease it appears she takes l-dopa,True
743,780155023955267593,any democrat that votes for her is a mindless idiot her words not mine black voters should be incensed give,True
744,784916104569380870,americans are dead after being abandoned by and locker room talk offends you more,True
745,787474762998034432,what do we have here looks like uncovered footage of denouncing david duke in he's a bigot,True
746,788154460635889664,hey have you seen my bombshell on dnc inciting violence at rallies,True
747,788537028233273344,so my great grandmother who passed away in just got registered to vote in california hmm wonder who did that,True
748,789567429554954240,anything happens to me there's a deadman's switch on pa ii which will be released monday and implicated,True
749,791364506425315328,i know where hillary clintons deleted emails are and how to get them legally,True
750,792117296781066240,a very prophetic tweet by about anthony weiner over year ago retweet lockherup donate now,True
751,793271906551996416,silly its your campaign manager that has ties to russian banks go sober up you are embarrassin,True
752,794258979878797317,hidden cam foreign national campaign worker calls himself expe @ making illegal donations to t,True
753,794597352673837058,hey satanist rituals like spiritcooking really is this why you wanted to remove god from dem platform,True
