,index,text,is_sarcasm
417,417,y'all seen this stay woke guys out here rigging machines,False
418,418,update i've now called charities looking for proof that gave millions of his own to charity,True
419,419,hey satanist rituals like spiritcooking really is this why you wanted to remove god from dem platform,True
420,420,has a pay-to-play problem just like crooked vpdebates bigleaguetruth,False
421,421,hey happy halloween here's a thought why don't you dress up as an orange-haired pussy cat and grab yourself meow jack-o-lantern jack-o-lantern,True
422,422,dude that's freaking cool as heck wind turbine blades will slice million birds and bats to death in yrs,True
423,423,you got this debates,False
424,424,mayor giuliani the [clinton] maid who had access to top-secret material it's a crime hannity foxnews,True
425,425,with fbi re-opening criminal investigation democrats on the ballot must now be asked whether or not they still suppo,False
426,426,do you mind helping me out a little,True
427,427,i am you know adamantly against illegal immigration ,True
428,428,these are your us inteligence agencies how's the coast guard investigation going or dea or,True
429,429,i earlier in motorcade en route to flight to st louis for debate photo credit,False
430,430,which clown would you rather see as president retweet for bozo the clown favorite for donald trump,True
431,431,voter fraud caught on tape in philadelphia  electionday,False
432,432,police car light urgent trump voters do not listen to exit poll data the media is lying suppress trump vote go to vote no matte,False
433,433,treason gets less coverage than the locker-room talk no wonder america thinks your a joke,False
434,434,obama's response to mean tweet on was perfect more coming soon,False
435,435,florida poll leads to specialrepo,False
436,436,donald trump spelt backwards is pmu dlanod which makes no sense just like his thoughts,True
437,437,represents the political elite and so much of what has gone wrong over the past few decades,True
438,438,man you got yelled at by tic tacs this is not going well,True
439,439,got a text message from noting that trump is ahead in a big poll and asking me to chip in ask soros for,True
440,440,say whatever you want about all he wants is to maga for all americans,False
441,441,clarification from dem operatives pneumonia expect emergency dnc meeting to consider replacement hillaryshealth,False
442,442,sorry no one was paying attention to your announcement we are all too busy ready wikileaks dncleak,True
443,443,anything happens to me there's a deadman's switch on pa ii which will be released monday and implicated,True
444,444,voters are a bit like brexit voters they have enthusiasm passion trump has momentum and i t,True
445,445,americans are dead after being abandoned by and locker room talk offends you more,True
446,446,breaking voters in pa repo ballots defaulting to clinton  electionday,False
447,447,mayor giuliani the [clinton] maid who had access to top-secret material it's a crime hannity foxnews,True
448,448,has been pa of the rigged dc system for years why would we take policy advice from her debates,True
449,449,police car light breaking bernie sanders endorses trump electionday voted,True
450,450,hillary finally has a record to run on she wasn't indicted epicfail mideastchaos fraud vote,True
451,451,hey you mad bro,True
452,452,mayor giuliani the [clinton] maid who had access to top-secret material it's a crime hannity foxnews,True
453,453,ayo i almost forgot to tell you,True
454,454,cannot lead people you loathe,True
455,455,keep them notes memo,True
456,456,years old hispanic a woman this is why i suppo ps = the inspiration for this face blowing a kiss,False
457,457,state depa ment leaked information to about her investigation podestaemails lockherup,False
458,458,my superpac the american people go trump we got your back makeamericagreatagain trump,False
459,459,breaking jay z punches underage girl in the face for taking his picture backstage at rally,False
460,460,huge youtuber dna reveals he is th cousin,False
461,461,problem isn't that he couldn't be heard on monday night his problem is we all heard him quite clearly,True
462,462,i'm dead serious i reviewed a number of videos and i think has early onset parkinson's disease it appears she takes l-dopa,True
463,463,breaking  endorses for president,True
464,464,my deplorable wife and deplorable me out knocking and handing out yard signs basketofdeplorables,True
465,465,revelations that asked her maid to print out classified material at her home gives the word reckless a whole new meaning,True
466,466,wow thinks we muslim women aren't allowed to speak let's let him hear us in nov in honor of mrs khan raised fist medium-light skin tone trumpsacrifices,True
467,467,,False
468,468,dncleak ties podesta to child kidnapping  then rare dos attacks shut wikileaks down probably twitter too,False
469,469,this is so pathetic if weren't so vile i would almost feel sorry for her but she is and i don't,False
470,470,hey happy halloween here's a thought why don't you dress up as an orange-haired pussy cat and grab yourself meow jack-o-lantern jack-o-lantern,True
471,471,more emails show illegal coordination between and super pac podestaemails,False
472,472,why are sg john hatley lt clint lorance in prison while obama frees gitmo terrorists,True
473,473,very sma for to now almost solely focus on what he will do for america turning the page from clinton corruption,False
474,474,aide cheryl mills didn't want her to run because of private server podestaemails,False
475,475,when investigating donald trump goes horribly wrong face with tears of joy tuesdaymotivation youre so bad face with tears of joy you were de,True
476,476,this is the simple fact about she is a typical politician  all talk no action debates,False
477,477,on top of talking bout erica garner problem chair implied her dad's death might not be police ag,False
478,478,i'm dead serious i reviewed a number of videos and i think has early onset parkinson's disease it appears she takes l-dopa,True
479,479,supersisters and campaign for in ga and fl brilliant and beautiful,False
480,480,keep them notes memo,True
481,481,why are sg john hatley lt clint lorance in prison while obama frees gitmo terrorists,True
482,482,i'm flabbergasted that actually has a platform to speak to this many people i'm appalled,False
483,483,hey you mad bro,True
484,484,anything happens to me there's a deadman's switch on pa ii which will be released monday and implicated,True
485,485,hillary finally has a record to run on she wasn't indicted epicfail mideastchaos fraud vote,True
486,486,bless your hea,True
487,487,an illegal under arrest by ice agents for attempting to vote in dade county fl be vigilant electionday,False
488,488,it's a great thing that the people of the uk have taken back their country says after brexit,True
489,489,this is the a of biljana djurdjevic a favorite of tony podesta brother of campaign manager,False
490,490,michiganders lost their jobs due to nafta i opposed that bad deal did not,True
491,491,personally looks at hits comment counts on stories was i censored your call,True
492,492,i am delighted that has agreed to debate let s do it in the biggest stadium possible,False
493,493,hello boys this is my formal endorsement of i'm a woman last i checked and rudy u r amazing,True
494,494,my deplorable wife and deplorable me out knocking and handing out yard signs basketofdeplorables,True
495,495,breaking fed more questions to camp ahead of march town hall podestaemails,False
496,496,this development raises serious s about what records may not have been turned over why whether they show inte,False
497,497,exclusive story young soldier tells how stepped in to help at critical time,False
498,498,front page trump wins in landslide new york times  november trump,False
499,499,why should americans trust you to be president when they can't even trust you to sell the stunner,False
500,500,hillary i'll lie steal cheat or kill benghazi neverhillary imwithher maga,True
501,501,here's a list of of the biggest lies has told so far,False
502,502,watch me + friends suppo ing stronge ogether demsinphilly,False
503,503,a real hero would have actually written fuckface coward,False
504,504,hello boys this is my formal endorsement of i'm a woman last i checked and rudy u r amazing,True
505,505,this guy got there at am and got a hug from he was so excited proud and he definitely de,False
506,506,someone explain why emails are still a headline when the kk just endorsed trump a judge just set a date for his rape trial,True
507,507,which clown would you rather see as president retweet for bozo the clown favorite for donald trump,True
508,508,overconfidence has sta ed hurling trash bags full of her clothes over the white house fence,False
509,509,i have a question for the republicans,False
510,510,yes you ve never heard of me because while you were harassing women at beauty pageants i was fi,False
511,511,someone explain why emails are still a headline when the kk just endorsed trump a judge just set a date for his rape trial,True
512,512,hooray cast my ballot for today so proud to suppo him nov trumptrain will deliver him,False
513,513,a window into her soul watch for shocking details on how got off a child rapist,False
514,514,i don't believe in free college ,True
515,515,,False
516,516,meet me in person and tell me my brother yusor razan were deserving of the bullets scprimary ou hreewinners,True
517,517,join live in wisconsin with gov coach bobby knight live,False
518,518,let's get this pa y sta ed madame secretary trump,True
519,519,i m with you not included women african americans lgbt people muslims latinos immigrants,True
520,520,current issue of newsweek explains illegally deleted troves of subpoenaed emails double standard,True
521,521,dem voter fraud caught red-handed maga trumppence trumptrain trump,False
522,522,got a text message from noting that trump is ahead in a big poll and asking me to chip in ask soros for,True
523,523,care to explain neve rump,False
524,524,hillary finally has a record to run on she wasn't indicted epicfail mideastchaos fraud vote,True
525,525,haha just came up and asked are you guys the vamps we are all confused and impressed she was soo nice,False
526,526,whereshillary watching this video of sho circuiting,True
527,527,cc  red ale trump team  lunatic progressives calling for trump assassination,False
528,528,good point is the candidate who might end global warming by bringing us nuclear winter don't be,True
529,529,at years old nothing will stop these ladies from casting their votes for in virginia united states,False
530,530,just remember is fighting for you and hillary is fighting for her biggest donors maga trump,False
531,531,sorry no one was paying attention to your announcement we are all too busy ready wikileaks dncleak,True
532,532,i received my passpo i'm ready to vote for my country for you for my daughter for women workers,False
533,533,wants to make america great while crooked hill want to make america wait watch like and re-twe,True
534,534,poor jeb i could've sworn i saw him outside trump tower the other day,True
535,535,you should give the money back draintheswamp,False
536,536,mrs bill clinton's worst nightmare black outreach he can connect with anyone,True
537,537,um why are we paying for hillary's campaign trump proves to be right again riggedsystem,True
538,538,or the tl dr version i've called charities looking for proof gives millions to charity her,True
539,539,police car light media police car light won't show black trump supp never aired him blackout kellyfile,False
540,540,let's get this pa y sta ed madame secretary trump,True
541,541,you know what [ not running to be pope,True
542,542,any day is a great day for pho soup i love asians,True
543,543,i voted for today here in israel today via absenteeballot maga trumptrain trumppence,False
544,544,let's see million jobs added dow up abt bin laden dead climate change action aca sounds good to me,False
545,545,in an age of pussified political correctness you have to respect the people who remain unfiltered,True
546,546,this is the punk who says trumps not fit to run for president j la red hea,True
547,547,a presidency would threaten religious libe y and put our constitutional rights in danger,True
548,548,you need both a public and a private position debates,False
549,549,donald trump has no blood on his hands as does remember benghazi remember,False
550,550,alex jones uncovers pickle-gate picklegate,False
551,551,fbi's last minute week investigation of is either most efficient thing us gov has ever done or total bs comey,True
552,552,hey happy halloween here's a thought why don't you dress up as an orange-haired pussy cat and grab yourself meow jack-o-lantern jack-o-lantern,True
553,553,breaking will return to arizona on wednesday rsvp here,False
554,554,were you lying or was sexual assault pa of your action every day it s a simple question you should have to answer it,True
555,555,of gop in fl is crossing over for and i want to hug the man holding this sign god bless americ,False
556,556,these are your us inteligence agencies how's the coast guard investigation going or dea or,True
557,557,hey i'm an american muslim and i already carry a special id badge where's yours semperfi usmc,True
558,558,,False
559,559,watch this lawyer tell staffers to break the law btw ms guypana disappeared when vid was released,False
560,560,that clintons raked in millions while same donors had biz before state dept points to clear pay-to-play culture,False
561,561,you're fucking retarded,False
562,562,current issue of newsweek explains illegally deleted troves of subpoenaed emails double standard,True
563,563,ayo i almost forgot to tell you,True
564,564,dnc planned the false sexual harassment charges against dncleak,False
565,565,hello boys this is my formal endorsement of i'm a woman last i checked and rudy u r amazing,True
566,566,has been pa of the rigged dc system for years why would we take policy advice from her debates,True
567,567,he's got game in it to win it makeamericagreatagain,False
568,568,will do more in the first days in office than hillary has done in the last years debate,True
569,569,hillary clinton secretly received debate question in advance from cnn,False
570,570,what did mean by this,False
571,571,if you like the past years vote,False
572,572,we will never forget benghazi and the blood on hillary's hands maga trumppence,False
573,573,rock on believing in from the begining  when so many thought trump was a joke,False
574,574,if you're already preparing a seat at the table for raising hands medium-light skin tone,False
575,575,on very first day of campaign we caught campaign directors breaking the law foreigndonations tcot,False
576,576,tonight gave a textbook display of her dishonesty and evasiveness debates,False
577,577,dncleak wow dnc discussing their faked groping charges against dnc is scum,True
578,578,getting down to brass tacks united states united states united states united states united states wethepeople gop wakeupamerica maga trumptrain trump,False
579,579,if was president middle class would make more i honestly think he could keep jobs in america so true-easy,True
580,580,must talk about the issues tonight america's place in the world strong border controls and help,False
581,581,reds electionday giveaway vote for a prize then this poll and follow us to be entered to win the prize getting the most votes,False
582,582,unlike warmonger hillary won't sta wwii  jill stien a vote for hillary is a vote for ww,True
583,583,if is president she ll be all talk and nothing will get done debate bigleaguetruth,False
584,584,tomorrow on on the death of his cousin and response,False
585,585,lgbtq+ lives are at stake in this election the trump pence ticket suppo s electrocuting the queerness out of kids,True
586,586,revolving hea s love all my deplorable basketbuddies for trump basketofdeplorables maga united states trumppence united states,True
587,587,give me a small christmas gift of a million dollars,True
588,588,voters are a bit like brexit voters they have enthusiasm passion trump has momentum and i t,True
589,589,so that's what they think of us black community leaders in nc respond to top donor saying blacks,False
590,590,hillary is on her way to an airpo to watch the election results parked on a runway with flight plans to qatar electionday,True
591,591,bernie sanders attorney who was suing dnc over stealing election found dead on bathroom floor #,False
592,592,i speak the best hindi ,True
593,593,my grandma estelle l schultz age born yrs before women could vote with her absentee ballot for st female p,False
594,594,chaffetz if is clean why does her staff keep pleading the fifth election,True
595,595,someone explain why emails are still a headline when the kk just endorsed trump a judge just set a date for his rape trial,True
596,596,dncleak wow dnc discussing their faked groping charges against dnc is scum,True
597,597,if donald trump wins i'll paypal everyone that retweeted this electionday,True
598,598,stopped by little haiti fl last week they weren't too happy w the clintons maga,False
599,599,man you got yelled at by tic tacs this is not going well,True
600,600,whereshillary watching this video of sho circuiting,True
601,601,i m not running to be president of the world i m running to be president of the united states ,False
602,602,last night i watched display everything i expect out of the potus donald displayed everything i expect out of a th grader,True
603,603,what do we have here looks like uncovered footage of denouncing david duke in he's a bigot,True
604,604,i decided as a student a hispanic and an american to suppo leader a father and a unifier,False
605,605,of florida early voting republicans have voted for,False
606,606,dncleak wow dnc discussing their faked groping charges against dnc is scum,False
607,607,you know what [ not running to be pope,True
608,608,you asshole stfu abt military you know nothing men like you assault think it's a woman's fault as a vet you sicken me,True
609,609,please retweet if not one word you heard say on the access hollywood bus surprised you not one word,False
610,610,has been a great friend for many years we don't need another politician we need a businessman like mr trump trump,False
611,611,it s fascinating voter fraud only seems to plague places where lots of people might vote for,False
612,612,very interesting not following on twitter anymore wonder why that is hmm thinking face thinking face fbimwithher podestaemails,True
613,613,thank you for the tremendous introduction decent people can beat the establishment,True
614,614,dominated this evening's debate don't think ever really got going,False
615,615,ladies and gentlemen,False
616,616,i will not defend or endorse but i am voting for him hrc is that bad hrc is bad for the usa,False
617,617,you asshole stfu abt military you know nothing men like you assault think it's a woman's fault as a vet you sicken me,True
618,618,hey not to blame hidden emails smashed devices folks plead th is what put us here truth,False
619,619,republican friends even these guys are voting for,True
620,620,when trump went low went high we're prouder than ever to be with her shewon,False
621,621,current issue of newsweek explains illegally deleted troves of subpoenaed emails double standard,True
622,622,check out our new tool every time tweets something offensive automatically donate,True
623,623,welcome to hillary's america where women are attacked for wearing a trump jersey she paid for them to do it too,True
624,624,sorry no one was paying attention to your announcement we are all too busy ready wikileaks dncleak,True
625,625,someone explain why emails are still a headline when the kk just endorsed trump a judge just set a date for his rape trial,True
626,626,i mean if you're so good at negotiating how come you couldn't get,True
627,627,it's not racist to say america first it's nationalist i've always been for my country first that's why i'm for ca nm,False
628,628,voting for i'm almost years old this is the first vote i've done nothing was ever impo,False
629,629,from pue o rico with love middle finger light skin tone middle finger medium-light skin tone middle finger medium skin tone middle finger medium-dark skin tone middle finger dark skin tone,True
630,630,on i hope he will be very much involved in my administration,False
631,631,that timeline microphone right arrow curving down fire,False
632,632,microphone right arrow curving down microphone right arrow curving down microphone right arrow curving down,False
633,633,rnc should sue over the brazile leaked questions viewers who watched should sue as they were duped,False
634,634,show this to those who don't fully grasp the severity of email breach because the media won't,False
635,635,police car light breaking police car light machine refuses to allow vote for trump in pennsylvania voterfraud electionday,False
636,636,there's an impo ant choice to be made today vote wisely  favourite for milk first  retweet for milk last electionday,False
637,637,wow thinks we muslim women aren't allowed to speak let's let him hear us in nov in honor of mrs khan raised fist medium-light skin tone trumpsacrifices,True
638,638,btw i'm a democrat crossing over to for life trumptrain trump,False
639,639,if anyone knows how to use a delete key it's you,True
640,640,is raising your taxes to a disastrous level is going to lower your taxes  big l,False
641,641,from pue o rico with love middle finger light skin tone middle finger medium-light skin tone middle finger medium skin tone middle finger medium-dark skin tone middle finger dark skin tone,True
642,642,latinos storming precinct sw miami to vote for our one and only president trump,False
643,643,can we trust you watch hillaryforprison,True
